state_id,Year,state_name,min_wage
1893,2003,Arkansas,7.24
1894,2003,California,9.49
1895,2003,Colorado,7.24
1896,2003,Connecticut,9.7
1897,2003,Delaware,8.65
1898,2003,District of Columbia,8.65
1899,2003,Florida,7.24
1900,2003,Georgia,7.24
1901,2003,Guam,7.24
1902,2003,Hawaii,8.79
1903,2003,Idaho,7.24
1904,2003,Illinois,7.24
1905,2003,Indiana,7.24
1906,2003,Iowa,7.24
1907,2003,Kansas,7.24
1908,2003,Kentucky,7.24
1909,2003,Louisiana,7.24
1910,2003,Maine,8.79
1911,2003,Maryland,7.24
1912,2003,Massachusetts,9.49
1913,2003,Michigan,7.24
1914,2003,Minnesota,7.24
1915,2003,Mississippi,7.24
1916,2003,Missouri,7.24
1917,2003,Montana,7.24
1918,2003,Nebraska,7.24
1919,2003,Nevada,7.24
1920,2003,New Hampshire,7.24
1921,2003,New Jersey,7.24
1922,2003,New Mexico,7.24
1923,2003,New York,7.24
1924,2003,North Carolina,7.24
1925,2003,North Dakota,7.24
1926,2003,Ohio,7.24
1927,2003,Oklahoma,7.24
1928,2003,Oregon,9.7
1929,2003,Pennsylvania,7.24
1930,2003,Puerto Rico,7.24
1931,2003,Rhode Island,8.65
1932,2003,South Carolina,7.24
1933,2003,South Dakota,7.24
1934,2003,Tennessee,7.24
1935,2003,Texas,7.24
1936,2003,U.S. Virgin Islands,7.24
1937,2003,Utah,7.24
1938,2003,Vermont,8.79
1939,2003,Virginia,7.24
1940,2003,Washington,9.85
1941,2003,West Virginia,7.24
1942,2003,Wisconsin,7.24
1943,2003,Wyoming,7.24
1944,2004,Alabama,7.05
1945,2004,Alaska,9.79
1946,2004,Arizona,7.05
1947,2004,Arkansas,7.05
1948,2004,California,9.24
1949,2004,Colorado,7.05
1950,2004,Connecticut,9.72
1951,2004,Delaware,8.42
1952,2004,District of Columbia,8.42
1953,2004,Florida,7.05
1954,2004,Georgia,7.05
1955,2004,Guam,7.05
1956,2004,Hawaii,8.56
1957,2004,Idaho,7.05
1958,2004,Illinois,7.53
1959,2004,Indiana,7.05
1960,2004,Iowa,7.05
1961,2004,Kansas,7.05
1962,2004,Kentucky,7.05
1963,2004,Louisiana,7.05
1964,2004,Maine,8.56
1965,2004,Maryland,7.05
1966,2004,Massachusetts,9.24
1967,2004,Michigan,7.05
1968,2004,Minnesota,7.05
1969,2004,Mississippi,7.05
1970,2004,Missouri,7.05
1971,2004,Montana,7.05
1972,2004,Nebraska,7.05
1973,2004,Nevada,7.05
1974,2004,New Hampshire,7.05
1975,2004,New Jersey,7.05
1976,2004,New Mexico,7.05
1977,2004,New York,7.05
1978,2004,North Carolina,7.05
1979,2004,North Dakota,7.05
1980,2004,Ohio,7.05
1981,2004,Oklahoma,7.05
1982,2004,Oregon,9.65
1983,2004,Pennsylvania,7.05
1984,2004,Puerto Rico,7.05
1985,2004,Rhode Island,9.24
1986,2004,South Carolina,7.05
1987,2004,South Dakota,7.05
1988,2004,Tennessee,7.05
1989,2004,Texas,7.05
1990,2004,U.S. Virgin Islands,7.05
1991,2004,Utah,7.05
1992,2004,Vermont,9.24
1993,2004,Virginia,7.05
1994,2004,Washington,9.8
1995,2004,West Virginia,7.05
1996,2004,Wisconsin,7.05
1997,2004,Wyoming,7.05
1998,2005,Alabama,6.82
1999,2005,Alaska,9.47
2000,2005,Arizona,6.82
2001,2005,Arkansas,6.82
2002,2005,California,8.94
2003,2005,Colorado,6.82
2004,2005,Connecticut,9.4
2005,2005,Delaware,8.15
2006,2005,District of Columbia,8.74
2007,2005,Florida,6.82
2008,2005,Georgia,6.82
2009,2005,Guam,6.82
2010,2005,Hawaii,8.28
2011,2005,Idaho,6.82
2012,2005,Illinois,8.61
2013,2005,Indiana,6.82
2014,2005,Iowa,6.82
2015,2005,Kansas,6.82
2016,2005,Kentucky,6.82
2017,2005,Louisiana,6.82
2018,2005,Maine,8.41
2019,2005,Maryland,6.82
2020,2005,Massachusetts,8.94
2021,2005,Michigan,6.82
2022,2005,Minnesota,6.82
2023,2005,Mississippi,6.82
2024,2005,Missouri,6.82
2025,2005,Montana,6.82
2026,2005,Nebraska,6.82
2027,2005,Nevada,6.82
2028,2005,New Hampshire,6.82
2029,2005,New Jersey,6.82
2030,2005,New Mexico,6.82
2031,2005,New York,7.95
2032,2005,North Carolina,6.82
2033,2005,North Dakota,6.82
2034,2005,Ohio,6.82
2035,2005,Oklahoma,6.82
2036,2005,Oregon,9.6
2037,2005,Pennsylvania,6.82
2038,2005,Puerto Rico,6.82
2039,2005,Rhode Island,8.94
2040,2005,South Carolina,6.82
2041,2005,South Dakota,6.82
2042,2005,Tennessee,6.82
2043,2005,Texas,6.82
2044,2005,U.S. Virgin Islands,6.82
2045,2005,Utah,6.82
2046,2005,Vermont,9.27
2047,2005,Virginia,6.82
2048,2005,Washington,9.73
2049,2005,West Virginia,6.82
2050,2005,Wisconsin,6.82
2051,2005,Wyoming,6.82
2052,2006,Alabama,6.61
2053,2006,Alaska,9.17
2054,2006,Arizona,6.61
2055,2006,Arkansas,6.61
2056,2006,California,8.66
2057,2006,Colorado,6.61
2058,2006,Connecticut,9.49
2059,2006,Delaware,7.89
2060,2006,District of Columbia,8.98
2061,2006,Florida,8.21
2062,2006,Georgia,6.61
2063,2006,Guam,6.61
2064,2006,Hawaii,8.66
2065,2006,Idaho,6.61
2066,2006,Illinois,8.34
2067,2006,Indiana,6.61
2068,2006,Iowa,6.61
2069,2006,Kansas,6.61
2070,2006,Kentucky,6.61
2071,2006,Louisiana,6.61
2072,2006,Maine,8.34
2073,2006,Maryland,6.61
2074,2006,Massachusetts,8.66
2075,2006,Michigan,6.61
2076,2006,Minnesota,6.74
2077,2006,Mississippi,6.61
2078,2006,Missouri,6.61
2079,2006,Montana,6.61
2080,2006,Nebraska,6.61
2081,2006,Nevada,6.61
2082,2006,New Hampshire,6.61
2083,2006,New Jersey,7.89
2084,2006,New Mexico,6.61
2085,2006,New York,8.66
2086,2006,North Carolina,6.61
2087,2006,North Dakota,6.61
2088,2006,Ohio,6.61
2089,2006,Oklahoma,6.61
2090,2006,Oregon,9.62
2091,2006,Pennsylvania,6.61
2092,2006,Puerto Rico,6.61
2093,2006,Rhode Island,8.66
2094,2006,South Carolina,6.61
2095,2006,South Dakota,6.61
2096,2006,Tennessee,6.61
2097,2006,Texas,6.61
2098,2006,U.S. Virgin Islands,6.61
2099,2006,Utah,6.61
2100,2006,Vermont,9.3
2101,2006,Virginia,6.61
2102,2006,Washington,9.79
2103,2006,West Virginia,6.61
2104,2006,Wisconsin,7.31
2105,2006,Wyoming,6.61
2106,2007,Alabama,6.42
2107,2007,Alaska,8.92
2108,2007,Arizona,8.42
2109,2007,Arkansas,7.8
2110,2007,California,9.36
2111,2007,Colorado,8.55
2112,2007,Connecticut,9.54
2113,2007,Delaware,8.3
2114,2007,District of Columbia,8.73
2115,2007,Florida,8.32
2116,2007,Georgia,6.42
2117,2007,Guam,6.42
2118,2007,Hawaii,9.04
2119,2007,Idaho,6.42
2120,2007,Illinois,9.36
2121,2007,Indiana,6.42
2122,2007,Iowa,6.42
2123,2007,Kansas,6.42
2124,2007,Kentucky,6.42
2125,2007,Louisiana,6.42
2126,2007,Maine,8.42
2127,2007,Maryland,7.67
2128,2007,Massachusetts,9.36
2129,2007,Michigan,8.67
2130,2007,Minnesota,6.55
2131,2007,Mississippi,6.42
2132,2007,Missouri,8.11
2133,2007,Montana,6.42
2134,2007,Nebraska,6.42
2135,2007,Nevada,7.67
2136,2007,New Hampshire,6.42
2137,2007,New Jersey,8.92
2138,2007,New Mexico,6.42
2139,2007,New York,8.92
2140,2007,North Carolina,7.67
2141,2007,North Dakota,6.42
2142,2007,Ohio,8.55
2143,2007,Oklahoma,6.42
2144,2007,Oregon,9.73
2145,2007,Pennsylvania,7.8
2146,2007,Puerto Rico,6.42
2147,2007,Rhode Island,9.23
2148,2007,South Carolina,6.42
2149,2007,South Dakota,6.42
2150,2007,Tennessee,6.42
2151,2007,Texas,6.42
2152,2007,U.S. Virgin Islands,6.42
2153,2007,Utah,6.42
2154,2007,Vermont,9.39
2155,2007,Virginia,6.42
2156,2007,Washington,9.89
2157,2007,West Virginia,7.3
2158,2007,Wisconsin,8.11
2159,2007,Wyoming,6.42
2160,2008,Alabama,7.03
2161,2008,Alaska,8.59
2162,2008,Arizona,8.29
2163,2008,Arkansas,7.51
2164,2008,California,9.61
2165,2008,Colorado,8.43
2166,2008,Connecticut,9.19
2167,2008,Delaware,8.59
2168,2008,District of Columbia,8.41
2169,2008,Florida,8.16
2170,2008,Georgia,7.03
2171,2008,Guam,7.03
2172,2008,Hawaii,8.71
2173,2008,Idaho,7.03
2174,2008,Illinois,9.31
2175,2008,Indiana,7.03
2176,2008,Iowa,8.71
2177,2008,Kansas,7.03
2178,2008,Kentucky,7.03
2179,2008,Louisiana,7.03
2180,2008,Maine,8.41
2181,2008,Maryland,7.39
2182,2008,Massachusetts,9.61
2183,2008,Michigan,8.59
2184,2008,Minnesota,7.03
2185,2008,Mississippi,7.03
2186,2008,Missouri,7.99
2187,2008,Montana,7.03
2188,2008,Nebraska,7.03
2189,2008,Nevada,7.6
2190,2008,New Hampshire,7.81
2191,2008,New Jersey,8.59
2192,2008,New Mexico,7.81
2193,2008,New York,8.59
2194,2008,North Carolina,7.39
2195,2008,North Dakota,7.03
2196,2008,Ohio,8.41
2197,2008,Oklahoma,7.03
2198,2008,Oregon,9.55
2199,2008,Pennsylvania,8.59
2200,2008,Puerto Rico,7.03
2201,2008,Rhode Island,8.89
2202,2008,South Carolina,7.03
2203,2008,South Dakota,7.03
2204,2008,Tennessee,7.03
2205,2008,Texas,7.03
2206,2008,U.S. Virgin Islands,7.03
2207,2008,Utah,7.03
2208,2008,Vermont,9.23
2209,2008,Virginia,7.03
2210,2008,Washington,9.7
2211,2008,West Virginia,7.87
2212,2008,Wisconsin,7.81
2213,2008,Wyoming,7.03
2214,2009,Alabama,7.9
2215,2009,Alaska,8.62
2216,2009,Arizona,8.74
2217,2009,Arkansas,7.9
2218,2009,California,9.65
2219,2009,Colorado,8.78
2220,2009,Connecticut,9.65
2221,2009,Delaware,8.62
2222,2009,District of Columbia,9.1
2223,2009,Florida,8.69
2224,2009,Georgia,7.9
2225,2009,Guam,7.9
2226,2009,Hawaii,8.74
2227,2009,Idaho,7.9
2228,2009,Illinois,9.65
2229,2009,Indiana,7.9
2230,2009,Iowa,8.74
2231,2009,Kansas,7.9
2232,2009,Kentucky,7.9
2233,2009,Louisiana,7.9
2234,2009,Maine,8.74
2235,2009,Maryland,7.9
2236,2009,Massachusetts,9.65
2237,2009,Michigan,8.92
2238,2009,Minnesota,7.9
2239,2009,Mississippi,7.9
2240,2009,Missouri,8.5
2241,2009,Montana,7.9
2242,2009,Nebraska,7.9
2243,2009,Nevada,7.9
2244,2009,New Hampshire,8.74
2245,2009,New Jersey,8.62
2246,2009,New Mexico,9.04
2247,2009,New York,8.62
2248,2009,North Carolina,7.9
2249,2009,North Dakota,7.9
2250,2009,Ohio,8.8
2251,2009,Oklahoma,7.9
2252,2009,Oregon,10.13
2253,2009,Pennsylvania,8.62
2254,2009,Puerto Rico,7.9
2255,2009,Rhode Island,8.92
2256,2009,South Carolina,7.9
2257,2009,South Dakota,7.9
2258,2009,Tennessee,7.9
2259,2009,Texas,7.9
2260,2009,U.S. Virgin Islands,7.9
2261,2009,Utah,7.9
2262,2009,Vermont,9.72
2263,2009,Virginia,7.9
2264,2009,Washington,10.31
2265,2009,West Virginia,8.74
2266,2009,Wisconsin,7.9
2267,2009,Wyoming,7.9
2268,2010,Alabama,8.6
2269,2010,Alaska,9.19
2270,2010,Arizona,8.6
2271,2010,Arkansas,8.6
2272,2010,California,9.49
2273,2010,Colorado,8.6
2274,2010,Connecticut,9.79
2275,2010,Delaware,8.6
2276,2010,District of Columbia,9.79
2277,2010,Florida,8.6
2278,2010,Georgia,8.6
2279,2010,Guam,8.6
2280,2010,Hawaii,8.6
2281,2010,Idaho,8.6
2282,2010,Illinois,9.79
2283,2010,Indiana,8.6
2284,2010,Iowa,8.6
2285,2010,Kansas,8.6
2286,2010,Kentucky,8.6
2287,2010,Louisiana,8.6
2288,2010,Maine,8.9
2289,2010,Maryland,8.6
2290,2010,Massachusetts,9.49
2291,2010,Michigan,8.78
2292,2010,Minnesota,8.6
2293,2010,Mississippi,8.6
2294,2010,Missouri,8.6
2295,2010,Montana,8.6
2296,2010,Nebraska,8.6
2297,2010,Nevada,8.6
2298,2010,New Hampshire,8.6
2299,2010,New Jersey,8.6
2300,2010,New Mexico,8.9
2301,2010,New York,8.6
2302,2010,North Carolina,8.6
2303,2010,North Dakota,8.6
2304,2010,Ohio,8.66
2305,2010,Oklahoma,8.6
2306,2010,Oregon,9.96
2307,2010,Pennsylvania,8.6
2308,2010,Puerto Rico,8.6
2309,2010,Rhode Island,8.78
2310,2010,South Carolina,8.6
2311,2010,South Dakota,8.6
2312,2010,Tennessee,8.6
2313,2010,Texas,8.6
2314,2010,U.S. Virgin Islands,8.6
2315,2010,Utah,8.6
2316,2010,Vermont,9.56
2317,2010,Virginia,8.6
2318,2010,Washington,10.14
2319,2010,West Virginia,8.6
2320,2010,Wisconsin,8.6
2321,2010,Wyoming,8.6
2322,2011,Alabama,8.34
2323,2011,Alaska,8.91
2324,2011,Arizona,8.45
2325,2011,Arkansas,8.34
2326,2011,California,9.2
2327,2011,Colorado,8.46
2328,2011,Connecticut,9.49
2329,2011,Delaware,8.34
2330,2011,District of Columbia,9.49
2331,2011,Florida,8.34
2332,2011,Georgia,8.34
2333,2011,Guam,8.34
2334,2011,Hawaii,8.34
2335,2011,Idaho,8.34
2336,2011,Illinois,9.49
2337,2011,Indiana,8.34
2338,2011,Iowa,8.34
2339,2011,Kansas,8.34
2340,2011,Kentucky,8.34
2341,2011,Louisiana,8.34
2342,2011,Maine,8.62
2343,2011,Maryland,8.34
2344,2011,Massachusetts,9.2
2345,2011,Michigan,8.51
2346,2011,Minnesota,8.34
2347,2011,Mississippi,8.34
2348,2011,Missouri,8.34
2349,2011,Montana,8.34
2350,2011,Nebraska,8.34
2351,2011,Nevada,8.34
2352,2011,New Hampshire,8.34
2353,2011,New Jersey,8.34
2354,2011,New Mexico,8.62
2355,2011,New York,8.34
2356,2011,North Carolina,8.34
2357,2011,North Dakota,8.34
2358,2011,Ohio,8.51
2359,2011,Oklahoma,8.34
2360,2011,Oregon,9.77
2361,2011,Pennsylvania,8.34
2362,2011,Puerto Rico,8.34
2363,2011,Rhode Island,8.51
2364,2011,South Carolina,8.34
2365,2011,South Dakota,8.34
2366,2011,Tennessee,8.34
2367,2011,Texas,8.34
2368,2011,U.S. Virgin Islands,8.34
2369,2011,Utah,8.34
2370,2011,Vermont,9.37
2371,2011,Virginia,8.34
2372,2011,Washington,9.97
2373,2011,West Virginia,8.34
2374,2011,Wisconsin,8.34
2375,2011,Wyoming,8.34
2376,2012,Alabama,8.17
2377,2012,Alaska,8.73
2378,2012,Arizona,8.62
2379,2012,Arkansas,8.17
2380,2012,California,9.01
2381,2012,Colorado,8.61
2382,2012,Connecticut,9.29
2383,2012,Delaware,8.17
2384,2012,District of Columbia,9.29
2385,2012,Florida,8.64
2386,2012,Georgia,8.17
2387,2012,Guam,8.17
2388,2012,Hawaii,8.17
2389,2012,Idaho,8.17
2390,2012,Illinois,9.29
2391,2012,Indiana,8.17
2392,2012,Iowa,8.17
2393,2012,Kansas,8.17
2394,2012,Kentucky,8.17
2395,2012,Louisiana,8.17
2396,2012,Maine,8.45
2397,2012,Maryland,8.17
2398,2012,Massachusetts,9.01
2399,2012,Michigan,8.34
2400,2012,Minnesota,8.17
2401,2012,Mississippi,8.17
2402,2012,Missouri,8.17
2403,2012,Montana,8.17
2404,2012,Nebraska,8.17
2405,2012,Nevada,8.17
2406,2012,New Hampshire,8.17
2407,2012,New Jersey,8.17
2408,2012,New Mexico,8.45
2409,2012,New York,8.17
2410,2012,North Carolina,8.17
2411,2012,North Dakota,8.17
2412,2012,Ohio,8.67
2413,2012,Oklahoma,8.17
2414,2012,Oregon,9.91
2415,2012,Pennsylvania,8.17
2416,2012,Puerto Rico,8.17
2417,2012,Rhode Island,8.34
2418,2012,South Carolina,8.17
2419,2012,South Dakota,8.17
2420,2012,Tennessee,8.17
2421,2012,Texas,8.17
2422,2012,U.S. Virgin Islands,8.17
2423,2012,Utah,8.17
2424,2012,Vermont,9.53
2425,2012,Virginia,8.17
2426,2012,Washington,10.18
2427,2012,West Virginia,8.17
2428,2012,Wisconsin,8.17
2429,2012,Wyoming,8.17
2430,2013,Alabama,8.05
2431,2013,Alaska,8.61
2432,2013,Arizona,8.66
2433,2013,Arkansas,8.05
2434,2013,California,8.88
2435,2013,Colorado,8.64
2436,2013,Connecticut,9.16
2437,2013,Delaware,8.05
2438,2013,District of Columbia,9.16
2439,2013,Florida,8.65
2440,2013,Georgia,8.05
2441,2013,Guam,8.05
2442,2013,Hawaii,8.05
2443,2013,Idaho,8.05
2444,2013,Illinois,9.16
2445,2013,Indiana,8.05
2446,2013,Iowa,8.05
2447,2013,Kansas,8.05
2448,2013,Kentucky,8.05
2449,2013,Louisiana,8.05
2450,2013,Maine,8.33
2451,2013,Maryland,8.05
2452,2013,Massachusetts,8.88
2453,2013,Michigan,8.22
2454,2013,Minnesota,8.05
2455,2013,Mississippi,8.05
2456,2013,Missouri,8.16
2457,2013,Montana,8.05
2458,2013,Nebraska,8.05
2459,2013,Nevada,8.05
2460,2013,New Hampshire,8.05
2461,2013,New Jersey,8.05
2462,2013,New Mexico,8.33
2463,2013,New York,8.05
2464,2013,North Carolina,8.05
2465,2013,North Dakota,8.05
2466,2013,Ohio,8.72
2467,2013,Oklahoma,8.05
2468,2013,Oregon,9.94
2469,2013,Pennsylvania,8.05
2470,2013,Puerto Rico,8.05
2471,2013,Rhode Island,8.61
2472,2013,South Carolina,8.05
2473,2013,South Dakota,8.05
2474,2013,Tennessee,8.05
2475,2013,Texas,8.05
2476,2013,U.S. Virgin Islands,8.05
2477,2013,Utah,8.05
2478,2013,Vermont,9.55
2479,2013,Virginia,8.05
2480,2013,Washington,10.2
2481,2013,West Virginia,8.05
2482,2013,Wisconsin,8.05
2483,2013,Wyoming,8.05
2484,2014,Alabama,7.92
2485,2014,Alaska,8.47
2486,2014,Arizona,8.63
2487,2014,Arkansas,7.92
2488,2014,California,9.83
2489,2014,Colorado,8.74
2490,2014,Connecticut,9.51
2491,2014,Delaware,8.47
2492,2014,District of Columbia,10.38
2493,2014,Florida,8.66
2494,2014,Georgia,7.92
2495,2014,Guam,7.92
2496,2014,Hawaii,7.92
2497,2014,Idaho,7.92
2498,2014,Illinois,9.01
2499,2014,Indiana,7.92
2500,2014,Iowa,7.92
2501,2014,Kansas,7.92
2502,2014,Kentucky,7.92
2503,2014,Louisiana,7.92
2504,2014,Maine,8.19
2505,2014,Maryland,7.92
2506,2014,Massachusetts,8.74
2507,2014,Michigan,8.9
2508,2014,Minnesota,7.92
2509,2014,Mississippi,7.92
2510,2014,Missouri,8.19
2511,2014,Montana,8.63
2512,2014,Nebraska,7.92
2513,2014,Nevada,7.92
2514,2014,New Hampshire,7.92
2515,2014,New Jersey,9.01
2516,2014,New Mexico,8.19
2517,2014,New York,8.74
2518,2014,North Carolina,7.92
2519,2014,North Dakota,7.92
2520,2014,Ohio,7.92
2521,2014,Oklahoma,7.92
2522,2014,Oregon,9.94
2523,2014,Pennsylvania,7.92
2524,2014,Puerto Rico,7.92
2525,2014,Rhode Island,8.74
2526,2014,South Carolina,7.92
2527,2014,South Dakota,7.92
2528,2014,Tennessee,7.92
2529,2014,Texas,7.92
2530,2014,U.S. Virgin Islands,7.92
2531,2014,Utah,7.92
2532,2014,Vermont,9.54
2533,2014,Virginia,7.92
2534,2014,Washington,10.18
2535,2014,West Virginia,7.92
2536,2014,Wisconsin,7.92
2537,2014,Wyoming,7.92
2538,2015,Alabama,7.91
2539,2015,Alaska,9.55
2540,2015,Arizona,8.79
2541,2015,Arkansas,8.18
2542,2015,California,9.82
2543,2015,Colorado,8.98
2544,2015,Connecticut,9.99
2545,2015,Delaware,9.0
2546,2015,District of Columbia,11.46
2547,2015,Florida,8.79
2548,2015,Georgia,7.91
2549,2015,Guam,9.0
2550,2015,Hawaii,8.46
2551,2015,Idaho,7.91
2552,2015,Illinois,9.0
2553,2015,Indiana,7.91
2554,2015,Iowa,7.91
2555,2015,Kansas,7.91
2556,2015,Kentucky,7.91
2557,2015,Louisiana,7.91
2558,2015,Maine,8.18
2559,2015,Maryland,9.0
2560,2015,Massachusetts,9.82
2561,2015,Michigan,8.89
2562,2015,Minnesota,7.91
2563,2015,Mississippi,7.91
2564,2015,Missouri,8.35
2565,2015,Montana,8.79
2566,2015,Nebraska,8.73
2567,2015,Nevada,7.91
2568,2015,New Hampshire,7.91
2569,2015,New Jersey,9.15
2570,2015,New Mexico,8.18
2571,2015,New York,9.55
2572,2015,North Carolina,7.91
2573,2015,North Dakota,7.91
2574,2015,Ohio,7.91
2575,2015,Oklahoma,7.91
2576,2015,Oregon,10.09
2577,2015,Pennsylvania,7.91
2578,2015,Puerto Rico,7.91
2579,2015,Rhode Island,9.82
2580,2015,South Carolina,7.91
2581,2015,South Dakota,9.28
2582,2015,Tennessee,7.91
2583,2015,Texas,7.91
2584,2015,U.S. Virgin Islands,7.91
2585,2015,Utah,7.91
2586,2015,Vermont,9.99
2587,2015,Virginia,7.91
2588,2015,Washington,10.33
2589,2015,West Virginia,8.73
2590,2015,Wisconsin,7.91
2591,2015,Wyoming,7.91
2592,2016,Alabama,7.81
2593,2016,Alaska,10.51
2594,2016,Arizona,8.68
2595,2016,Arkansas,8.62
2596,2016,California,10.78
2597,2016,Colorado,8.96
2598,2016,Connecticut,10.35
2599,2016,Delaware,8.89
2600,2016,District of Columbia,12.39
2601,2016,Florida,8.68
2602,2016,Georgia,7.81
2603,2016,Guam,8.89
2604,2016,Hawaii,9.16
2605,2016,Idaho,7.81
2606,2016,Illinois,8.89
2607,2016,Indiana,7.81
2608,2016,Iowa,7.81
2609,2016,Kansas,7.81
2610,2016,Kentucky,7.81
2611,2016,Louisiana,7.81
2612,2016,Maine,8.08
2613,2016,Maryland,9.43
2614,2016,Massachusetts,10.78
2615,2016,Michigan,9.16
2616,2016,Minnesota,7.81
2617,2016,Mississippi,7.81
2618,2016,Missouri,8.24
2619,2016,Montana,8.68
2620,2016,Nebraska,9.7
2621,2016,Nevada,7.81
2622,2016,New Hampshire,7.81
2623,2016,New Jersey,9.03
2624,2016,New Mexico,8.08
2625,2016,New York,9.7
2626,2016,North Carolina,7.81
2627,2016,North Dakota,7.81
2628,2016,Ohio,7.81
2629,2016,Oklahoma,7.81
2630,2016,Oregon,10.51
2631,2016,Pennsylvania,7.81
2632,2016,Puerto Rico,7.81
2633,2016,Rhode Island,10.35
2634,2016,South Carolina,7.81
2635,2016,South Dakota,9.21
2636,2016,Tennessee,7.81
2637,2016,Texas,7.81
2638,2016,U.S. Virgin Islands,7.81
2639,2016,Utah,7.81
2640,2016,Vermont,10.35
2641,2016,Virginia,7.81
2642,2016,Washington,10.21
2643,2016,West Virginia,9.43
2644,2016,Wisconsin,7.81
2645,2016,Wyoming,7.81
2646,2017,Alabama,7.65
2647,2017,Alaska,10.34
2648,2017,Arizona,10.55
2649,2017,Arkansas,8.97
2650,2017,California,10.55
2651,2017,Colorado,9.81
2652,2017,Connecticut,10.66
2653,2017,Delaware,8.71
2654,2017,District of Columbia,12.14
2655,2017,Florida,8.55
2656,2017,Georgia,7.65
2657,2017,Guam,8.71
2658,2017,Hawaii,9.76
2659,2017,Idaho,7.65
2660,2017,Illinois,8.71
2661,2017,Indiana,7.65
2662,2017,Iowa,7.65
2663,2017,Kansas,7.65
2664,2017,Kentucky,7.65
2665,2017,Louisiana,7.65
2666,2017,Maine,9.5
2667,2017,Maryland,9.23
2668,2017,Massachusetts,11.61
2669,2017,Michigan,9.39
2670,2017,Minnesota,8.18
2671,2017,Mississippi,7.65
2672,2017,Missouri,8.13
2673,2017,Montana,8.6
2674,2017,Nebraska,9.5
2675,2017,Nevada,7.65
2676,2017,New Hampshire,7.65
2677,2017,New Jersey,8.91
2678,2017,New Mexico,7.91
2679,2017,New York,10.24
2680,2017,North Carolina,7.65
2681,2017,North Dakota,7.65
2682,2017,Ohio,8.6
2683,2017,Oklahoma,7.65
2684,2017,Oregon,10.29
2685,2017,Pennsylvania,7.65
2686,2017,Puerto Rico,7.65
2687,2017,Rhode Island,10.13
2688,2017,South Carolina,7.65
2689,2017,South Dakota,9.13
2690,2017,Tennessee,7.65
2691,2017,Texas,7.65
2692,2017,U.S. Virgin Islands,7.65
2693,2017,Utah,7.65
2694,2017,Vermont,10.55
2695,2017,Virginia,7.65
2696,2017,Washington,11.61
2697,2017,West Virginia,9.23
2698,2017,Wisconsin,7.65
2699,2017,Wyoming,7.65
2700,2018,Alabama,7.47
2701,2018,Alaska,10.14
2702,2018,Arizona,10.82
2703,2018,Arkansas,8.76
2704,2018,California,11.33
2705,2018,Colorado,10.51
2706,2018,Connecticut,10.4
2707,2018,Delaware,8.5
2708,2018,District of Columbia,13.65
2709,2018,Florida,8.5
2710,2018,Georgia,7.47
2711,2018,Guam,8.5
2712,2018,Hawaii,10.4
2713,2018,Idaho,7.47
2714,2018,Illinois,8.5
2715,2018,Indiana,7.47
2716,2018,Iowa,7.47
2717,2018,Kansas,7.47
2718,2018,Kentucky,7.47
2719,2018,Louisiana,7.47
2720,2018,Maine,10.3
2721,2018,Maryland,10.4
2722,2018,Massachusetts,11.33
2723,2018,Michigan,9.53
2724,2018,Minnesota,8.28
2725,2018,Mississippi,7.47
2726,2018,Missouri,8.09
2727,2018,Montana,8.55
2728,2018,Nebraska,9.27
2729,2018,Nevada,7.47
2730,2018,New Hampshire,7.47
2731,2018,New Jersey,8.86
2732,2018,New Mexico,7.73
2733,2018,New York,10.71
2734,2018,North Carolina,7.47
2735,2018,North Dakota,7.47
2736,2018,Ohio,8.55
2737,2018,Oklahoma,7.47
2738,2018,Oregon,11.07
2739,2018,Pennsylvania,7.47
2740,2018,Puerto Rico,7.47
2741,2018,Rhode Island,10.4
2742,2018,South Carolina,7.47
2743,2018,South Dakota,9.12
2744,2018,Tennessee,7.47
2745,2018,Texas,7.47
2746,2018,U.S. Virgin Islands,7.47
2747,2018,Utah,7.47
2748,2018,Vermont,10.82
2749,2018,Virginia,7.47
2750,2018,Washington,11.85
2751,2018,West Virginia,9.01
2752,2018,Wisconsin,7.47
2753,2018,Wyoming,7.47
2754,2019,Alabama,7.34
2755,2019,Alaska,10.31
2756,2019,Arizona,12.14
2757,2019,Arkansas,9.36
2758,2019,California,12.14
2759,2019,Colorado,12.14
2760,2019,Connecticut,11.13
2761,2019,Delaware,9.36
2762,2019,District of Columbia,14.16
2763,2019,Florida,8.66
2764,2019,Georgia,7.34
2765,2019,Guam,8.35
2766,2019,Hawaii,10.22
2767,2019,Idaho,7.34
2768,2019,Illinois,9.36
2769,2019,Indiana,7.34
2770,2019,Iowa,7.34
2771,2019,Kansas,7.34
2772,2019,Kentucky,7.34
2773,2019,Louisiana,7.34
2774,2019,Maine,12.14
2775,2019,Maryland,11.13
2776,2019,Massachusetts,12.9
2777,2019,Michigan,9.76
2778,2019,Minnesota,8.25
2779,2019,Mississippi,7.34
2780,2019,Missouri,9.56
2781,2019,Montana,8.75
2782,2019,Nebraska,9.11
2783,2019,Nevada,7.34
2784,2019,New Hampshire,7.34
2785,2019,New Jersey,11.13
2786,2019,New Mexico,9.11
2787,2019,New York,11.94
2788,2019,North Carolina,7.34
2789,2019,North Dakota,7.34
2790,2019,Ohio,8.8
2791,2019,Oklahoma,7.34
