date,MedianListingPricePerSqft_AllHomes,MedianRentalPricePerSqft_AllHomes,PctOfHomesDecreasingInValues_AllHomes,PctOfHomesIncreasingInValues_AllHomes,state_id
2013-08-31,154.00205338809,0.986842105263158,15.12,79.26,46
2013-09-30,154.46961266190598,0.96921322690992,14.18,80.3,46
2013-10-31,153.846153846154,0.9548611111111109,12.74,82.1,46
2013-11-30,149.388888888889,0.9464285714285708,12.36,82.46,46
2013-12-31,149.24213717317198,0.944938832207626,11.84,83.44,46
2014-01-31,146.76664622094998,0.940028021985958,10.89,84.77,46
2014-02-28,148.75301689461,0.9415064102564101,10.45,85.35,46
2014-03-31,152.031569851105,0.946615627410022,10.05,85.83,46
2014-04-30,155.03875968992202,0.9543523362799929,9.97,85.82,46
2014-05-31,157.612402230366,0.9773065823001149,12.05,83.25,46
2014-06-30,160.72629455279102,0.976253298153034,14.47,80.21,46
2014-07-31,161.44011856071998,0.981818181818182,17.15,76.75,46
2014-08-31,161.95652173913,0.990063693622537,19.55,73.72,46
2014-09-30,161.911954552015,0.991915422885572,21.38,71.35,46
2014-10-31,161.0,0.9905660377358492,22.98,68.89,46
2014-11-30,155.88838736151,0.9957224334600758,22.64,69.5,46
2014-12-31,149.589201877934,0.9887566137566141,23.95,67.93,46
2015-01-31,152.863860105438,0.99905646618574,25.67,65.99,46
2015-02-28,158.081383085169,1.00554785020804,23.75,68.36,46
2015-03-31,161.350844277674,1.02844410590098,23.07,69.19,46
2015-04-30,164.893617021277,1.03732638888889,18.81,73.36,46
2015-05-31,168.789808917197,1.05719739070604,15.47,76.99,46
2015-06-30,170.953912111468,1.06516290726817,13.39,79.7,46
2015-07-31,170.863309352518,1.0734072022160699,12.67,81.2,46
2015-08-31,171.798493408663,1.0730769230769202,11.89,82.59,46
2015-09-30,171.703296703297,1.0741991991992,11.5,83.27,46
2015-10-31,171.376475420372,1.07861531103999,10.67,84.82,46
2015-11-30,169.459663377829,1.0662561410592901,11.64,83.74,46
2015-12-31,167.575140091696,1.07758620689655,8.01,87.61,46
2016-01-31,166.756917708143,1.0844086021505401,7.85,87.98,46
2016-02-29,169.615667449376,1.09449870463351,7.85,88.24,46
2016-03-31,173.034179735661,1.10572653367946,7.54,88.72,46
2016-04-30,176.866585067319,1.10441767068273,7.53,88.83,46
2016-05-31,180.386597938144,1.125,5.43,91.91,46
2016-06-30,183.40619168746602,1.13342803030303,4.89,92.76,46
2016-07-31,184.728168383341,1.15855676928169,5.32,92.36,46
2016-08-31,185.23071741326999,1.17262664963814,5.33,92.52,46
2016-09-30,186.32298136646,1.1672682959204699,5.19,92.87,46
2016-10-31,186.87707641196,1.16261398176292,4.9,93.32,46
2016-11-30,185.23555519905898,1.1465841327456598,4.7,93.67,46
2016-12-31,181.879059452608,1.14065470532319,4.59,93.81,46
2017-01-31,180.86107091172198,1.20300751879699,4.59,93.73,46
2017-02-28,183.70192645317903,1.2195121951219499,4.83,93.4,46
2017-03-31,190.779014308426,1.2387387387387399,4.83,93.4,46
2017-04-30,194.82116955056802,1.2800481540931001,3.9,94.14,46
2017-05-31,200.0,1.295,3.95,94.19,46
2017-06-30,203.657407407407,1.31004366812227,3.96,94.09,46
2017-07-31,205.13022888713502,1.31240220414144,4.03,93.98,46
2017-08-31,204.92421850331502,1.3136288998358001,3.79,94.33,46
2017-09-30,206.569022272027,1.3061224489795902,4.16,93.72,46
2017-10-31,205.426356589147,1.28850167604832,4.99,92.74,46
2017-11-30,203.551136363636,1.27272727272727,5.88,91.62,46
2017-12-31,201.418208983998,1.26818181818182,6.9,90.38,46
2010-02-28,88.31058020477819,0.6061872909699001,40.91,48.71,3
2010-03-31,88.4047155002117,0.6255075049212601,42.05,47.3,3
2010-04-30,88.4151246983105,0.6051344743276279,43.0,46.02,3
2010-05-31,88.52373758636921,0.593220338983051,42.81,46.14,3
2010-06-30,88.81578947368419,0.634919978711676,44.3,44.5,3
2010-07-31,88.024114216269,0.623140875668449,46.32,42.12,3
2010-08-31,87.58758758758759,0.610500610500611,48.43,39.88,3
2010-09-30,87.30158730158729,0.6012296557517789,50.75,37.83,3
2010-10-31,86.5333333333333,0.6185522853232249,53.21,35.14,3
2010-11-30,85.9108946608947,0.6124807395993841,55.07,33.71,3
2010-12-31,84.7874720357942,0.607775591311796,56.96,32.02,3
2011-01-31,83.63417569193741,0.593895155938952,57.37,31.88,3
2011-02-28,82.319391634981,0.5798555377207061,58.17,31.27,3
2011-03-31,83.3951762523191,0.5971594577146551,57.64,32.26,3
2011-04-30,83.3333333333333,0.611644238546952,59.26,30.68,3
2011-05-31,83.7077228821898,0.615212527964206,60.87,29.34,3
2011-06-30,84.12215562215559,0.625,61.62,28.64,3
2011-07-31,84.1233908064997,0.625,61.28,28.97,3
2011-08-31,84.7413793103448,0.626959247648903,60.53,29.47,3
2011-09-30,84.1613551916453,0.6178425732419239,59.39,30.56,3
2011-10-31,84.2748735244519,0.625,58.49,31.28,3
2011-11-30,84.52802585433491,0.61964378961164,57.23,32.51,3
2011-12-31,84.75232198142409,0.6276989894859449,56.0,33.6,3
2012-01-31,85.0,0.635439360929557,54.97,34.63,3
2012-02-29,85.7351331630792,0.6318181818181821,53.37,36.11,3
2012-03-31,86.10201216658871,0.6434699714013349,52.88,36.87,3
2012-04-30,86.16310160427808,0.6379295109110191,50.54,38.72,3
2012-05-31,86.17491418979799,0.647857433571719,48.49,40.51,3
2012-06-30,86.2573099415205,0.6615044247787609,45.6,43.08,3
2012-07-31,86.2709832134293,0.666941913208038,43.07,45.68,3
2012-08-31,86.04088219472841,0.658536585365854,41.53,47.23,3
2012-09-30,85.26315789473679,0.653069713742402,40.67,48.24,3
2012-10-31,84.97519489723601,0.647830852409586,40.03,49.22,3
2012-11-30,85.9822201680279,0.647058823529412,40.11,49.35,3
2012-12-31,85.491572339097,0.6448229930635971,39.96,49.84,3
2013-01-31,85.5220216606498,0.652524762892486,39.21,50.84,3
2013-02-28,86.20689655172409,0.661683277962348,39.37,50.9,3
2013-03-31,86.66970941731329,0.6565307532826539,37.73,52.75,3
2013-04-30,87.2222222222222,0.6730007917656371,37.07,53.59,3
2013-05-31,87.2222222222222,0.676868746321366,36.07,54.5,3
2013-06-30,87.1108343711083,0.677710843373494,34.92,55.54,3
2013-07-31,86.449864498645,0.666666666666667,33.37,57.36,3
2013-08-31,85.812356979405,0.6514592497989691,31.25,59.52,3
2013-09-30,85.953746965736,0.650326797385621,30.61,60.16,3
2013-10-31,85.87993553443259,0.666507860886136,28.87,62.23,3
2013-11-30,85.90257879656158,0.6654296745274421,26.86,64.39,3
2013-12-31,85.875402792696,0.663000259745449,24.85,66.87,3
2014-01-31,85.4037267080745,0.6660542030316949,23.08,69.13,3
2014-02-28,85.9641599967308,0.66577896138482,22.11,70.4,3
2014-03-31,86.60538387931999,0.666666666666667,22.97,69.46,3
2014-04-30,86.7169811320755,0.66474632113802,26.58,65.27,3
2014-05-31,87.2206703910614,0.679046238776557,30.44,61.37,3
2014-06-30,87.5669853430599,0.6845708267509221,34.51,57.5,3
2014-07-31,87.25247427693078,0.6860158311345649,38.44,53.63,3
2014-08-31,87.8021978021978,0.687714910909659,40.85,51.33,3
2014-09-30,87.09677419354841,0.687714910909659,41.13,51.43,3
2014-10-31,87.00362309771731,0.688194812069878,42.29,50.55,3
2014-11-30,86.37352508587,0.68298969072165,42.87,49.93,3
2014-12-31,86.30514705882351,0.6803975715716739,43.66,49.34,3
2015-01-31,86.3967242948135,0.682773109243697,45.61,46.92,3
2015-02-28,86.81893217785709,0.681818181818182,44.43,48.41,3
2015-03-31,87.25468379924679,0.6964285714285711,42.38,50.94,3
2015-04-30,86.64965549156722,0.7050077115866591,38.93,53.02,3
2015-05-31,88.7078651685393,0.700280112044818,36.39,54.96,3
2015-06-30,89.1089108910891,0.6958250497017888,34.23,56.62,3
2015-07-31,89.54248366013071,0.7120901639344258,32.42,58.86,3
2015-08-31,89.0946502057613,0.7042253521126759,32.83,58.12,3
2015-09-30,88.4255749305029,0.6992334157183421,32.68,58.03,3
2015-10-31,88.6017488801989,0.697544642857143,32.76,58.19,3
2015-11-30,88.1521455810992,0.69620253164557,33.66,57.09,3
2015-12-31,87.533692722372,0.6989247311827961,33.15,56.38,3
2016-01-31,87.96821793416571,0.7027216956942889,32.93,56.77,3
2016-02-29,87.5,0.7099438923280859,35.92,54.44,3
2016-03-31,88.54430379746842,0.7197696737044151,33.62,56.26,3
2016-04-30,88.84803424580379,0.7140101410934742,31.2,59.39,3
2016-05-31,89.8426966292135,0.7272012578616349,30.25,59.96,3
2016-06-30,89.96403433010809,0.7212785925490859,29.79,60.47,3
2016-07-31,90.2083333333333,0.721395623938535,28.91,61.3,3
2016-08-31,89.5815826330532,0.710431812846178,27.78,62.66,3
2016-09-30,89.1393442622951,0.703463203463203,26.73,64.37,3
2016-10-31,88.7901716682107,0.7042253521126759,25.28,65.8,3
2016-11-30,88.4359400998336,0.716981132075472,24.53,66.8,3
2016-12-31,88.1066302118934,0.708426547352722,23.45,68.23,3
2017-01-31,88.7490747594374,0.7091406020511121,21.03,70.9,3
2017-02-28,89.397418566749,0.721998207885305,18.12,74.31,3
2017-03-31,90.3976119633236,0.734754273504274,18.46,73.65,3
2017-04-30,91.22045944758051,0.7456362923559742,22.3,69.35,3
2017-05-31,91.8367346938775,0.749319818000208,22.7,69.05,3
2017-06-30,92.23674096848579,0.749840459476707,22.45,69.34,3
2017-07-31,92.9431542989715,0.73875083948959,22.61,69.47,3
2017-08-31,92.97610908626609,0.734281780633318,23.31,68.52,3
2017-09-30,93.51908761231691,0.7378472222222221,24.92,67.01,3
2017-10-31,93.65443425076451,0.734487327223613,26.33,65.49,3
2017-11-30,93.34600880289301,0.735147058823529,26.69,65.53,3
2017-12-31,92.62378366527821,0.7384271422898421,28.03,64.43,3
2010-02-28,177.928802588997,1.1635871296591298,68.52,18.61,6
2010-03-31,179.282637966652,1.2110726643598602,65.1,21.13,6
2010-04-30,178.092321295229,1.25435540069686,61.89,23.67,6
2010-05-31,177.970942097172,1.25,57.23,27.45,6
2010-06-30,177.770177838577,1.2839879154078602,54.61,29.44,6
2010-07-31,175.795053003534,1.23626373626374,54.74,29.14,6
2010-08-31,174.931477315336,1.20124402433724,56.94,27.03,6
2010-09-30,171.838252220364,1.18775826446281,60.42,24.61,6
2010-10-31,171.081081081081,1.18279569892473,64.64,21.57,6
2010-11-30,169.523977351411,1.1943539630836002,69.28,18.24,6
2010-12-31,167.821428571429,1.2258064516129,72.35,16.34,6
2011-01-31,167.983992094862,1.2592938087341101,73.67,15.58,6
2011-02-28,168.26651609260298,1.26662444585181,75.2,14.62,6
2011-03-31,169.399109692637,1.3255240443896399,75.56,14.73,6
2011-04-30,169.412878787879,1.4,77.9,13.12,6
2011-05-31,170.20106562361798,1.43059119031659,79.77,11.88,6
2011-06-30,169.187673900524,1.3684210526315799,80.56,11.32,6
2011-07-31,167.4375,1.3027852650494198,80.91,11.04,6
2011-08-31,165.348101265823,1.2697717732743998,80.47,11.38,6
2011-09-30,163.709548380137,1.25,80.29,11.36,6
2011-10-31,161.895096176744,1.23456790123457,80.1,11.56,6
2011-11-30,160.644007155635,1.2208374766636898,78.73,12.62,6
2011-12-31,159.367711842446,1.2139689578714,78.24,13.15,6
2012-01-31,158.43059429141002,1.21599340478153,77.81,13.53,6
2012-02-29,159.483758700696,1.23102923151209,76.93,14.12,6
2012-03-31,160.149572649573,1.25948106955739,75.0,15.49,6
2012-04-30,161.036414565826,1.27253446447508,73.23,16.52,6
2012-05-31,162.033789958907,1.2795742060678401,71.7,17.51,6
2012-06-30,161.384615384615,1.28326996197719,70.02,18.78,6
2012-07-31,159.867229933615,1.26262626262626,67.86,20.29,6
2012-08-31,158.061594202899,1.2378878878878898,65.34,22.16,6
2012-09-30,158.202859087815,1.22727272727273,62.87,24.41,6
2012-10-31,157.27554179566602,1.22222222222222,60.1,26.99,6
2012-11-30,156.64197439376102,1.20833333333333,57.27,29.68,6
2012-12-31,154.636875555384,1.19752512006323,53.49,33.46,6
2013-01-31,154.003081664099,1.20481927710843,50.26,36.58,6
2013-02-28,156.512250384248,1.22128637059724,48.32,38.62,6
2013-03-31,158.936403508772,1.2400793650793702,47.49,39.04,6
2013-04-30,162.014245444478,1.26207757654966,44.25,42.15,6
2013-05-31,163.59126984127,1.28617363344051,41.41,44.68,6
2013-06-30,163.546287482151,1.28348214285714,38.62,47.45,6
2013-07-31,162.024313983117,1.26485154338415,34.13,51.88,6
2013-08-31,160.67797687387198,1.26596848264447,32.3,54.0,6
2013-09-30,160.391389373244,1.27272727272727,29.27,57.68,6
2013-10-31,159.234872611465,1.26315789473684,28.04,59.52,6
2013-11-30,157.620614035088,1.25,27.4,60.54,6
2013-12-31,156.50051055139602,1.23456790123457,28.28,60.15,6
2014-01-31,155.511111111111,1.23344298245614,28.66,60.47,6
2014-02-28,157.123514273324,1.2400793650793702,30.29,58.92,6
2014-03-31,159.86666666666702,1.2519877838201299,30.28,59.19,6
2014-04-30,162.652563059398,1.26506024096386,29.94,59.72,6
2014-05-31,163.292761050609,1.29996751606828,30.01,60.2,6
2014-06-30,163.616071428571,1.31255023880477,31.82,58.64,6
2014-07-31,162.792784734645,1.30744849445325,36.43,53.93,6
2014-08-31,161.077844311377,1.2937453462397601,39.95,50.54,6
2014-09-30,160.481540930979,1.2769514289238102,43.33,47.42,6
2014-10-31,159.635416666667,1.2710408794228798,46.15,44.44,6
2014-11-30,157.845337026777,1.23908109551419,48.55,42.17,6
2014-12-31,156.25,1.21783088235294,50.93,39.84,6
2015-01-31,156.445556946183,1.2531328320802,52.98,37.98,6
2015-02-28,157.785087719298,1.27659574468085,49.76,40.89,6
2015-03-31,160.121681415929,1.27623369256948,48.72,41.77,6
2015-04-30,162.5,1.27474239740583,51.0,37.65,6
2015-05-31,162.5,1.29282488225943,55.94,32.21,6
2015-06-30,162.949803507337,1.29947916666667,57.75,30.09,6
2015-07-31,162.458333333333,1.30555555555556,56.26,31.17,6
2015-08-31,160.425101214575,1.2962962962963,53.47,33.71,6
2015-09-30,161.277608522501,1.28214311953567,51.52,35.72,6
2015-10-31,160.476031551791,1.27708978328173,49.75,38.35,6
2015-11-30,159.659260377994,1.26488095238095,49.83,38.96,6
2015-12-31,158.615934906073,1.26465553505458,41.78,45.03,6
2016-01-31,158.423686405338,1.27577896145837,40.71,46.63,6
2016-02-29,160.68963207439302,1.30188393312915,39.78,47.64,6
2016-03-31,163.354758088418,1.32256719812399,39.5,48.17,6
2016-04-30,165.682917108757,1.3146734520780299,40.88,46.54,6
2016-05-31,166.497975708502,1.30513898989105,38.96,44.82,6
2016-06-30,167.20950704225402,1.28571428571429,39.48,44.24,6
2016-07-31,166.583333333333,1.29107981220657,41.48,42.5,6
2016-08-31,165.681003584229,1.27167630057803,41.71,42.5,6
2016-09-30,165.96837944664,1.27272727272727,40.41,44.18,6
2016-10-31,165.66265060241003,1.2724117987275902,37.26,47.34,6
2016-11-30,165.492658839284,1.22832369942197,34.55,50.16,6
2016-12-31,164.73634651600798,1.2627986348122902,34.3,50.75,6
2017-01-31,164.108187134503,1.2866831515214798,34.65,50.69,6
2017-02-28,166.210011732499,1.30434782608696,31.92,53.97,6
2017-03-31,168.60563142809,1.3458199786324798,31.43,54.76,6
2017-04-30,171.031096563011,1.35135135135135,31.1,55.13,6
2017-05-31,172.75738818438302,1.3741603316689899,34.31,51.43,6
2017-06-30,172.516351579707,1.3723696248856398,34.42,50.61,6
2017-07-31,171.736237771514,1.3621794871794901,34.71,50.11,6
2017-08-31,169.442379182156,1.33759382473045,33.66,51.63,6
2017-09-30,169.806384092098,1.33258258258258,33.29,52.41,6
2017-10-31,168.834459459459,1.31578947368421,32.15,54.2,6
2017-11-30,167.96218487395,1.3146734520780299,33.03,53.44,6
2017-12-31,166.666666666667,1.3170731707317098,33.45,53.93,6
2010-02-28,134.657276995305,0.780487804878049,61.21,28.56,7
2010-03-31,134.790697674419,0.8301886792452831,62.51,27.67,7
2010-04-30,135.166816952209,0.787878787878788,60.7,29.21,7
2010-05-31,135.15257208487,0.787965616045845,55.77,31.93,7
2010-06-30,134.491379310345,0.826901874310915,54.93,31.76,7
2010-07-31,133.322908247268,0.8164903784885942,58.57,28.47,7
2010-08-31,133.25,0.8,64.24,23.88,7
2010-09-30,131.95746250971501,0.8010989010989009,67.02,22.1,7
2010-10-31,130.611428571429,0.787878787878788,72.15,18.65,7
2010-11-30,129.428104575163,0.8260504201680671,75.68,16.53,7
2010-12-31,128.286707019698,0.7941176470588229,77.26,15.67,7
2011-01-31,127.077079766622,0.7941994112974821,76.83,16.09,7
2011-02-28,125.988713359359,0.7924528301886791,76.04,17.05,7
2011-03-31,125.555555555556,0.7895274875056791,73.88,19.4,7
2011-04-30,125.93648317286801,0.78125,75.36,18.46,7
2011-05-31,125.94458438287201,0.8090229079008878,78.75,15.88,7
2011-06-30,122.166666666667,0.7924528301886791,81.19,14.09,7
2011-07-31,117.00468018720699,0.8144654088050309,80.37,14.72,7
2011-08-31,115.41353383458599,0.8324094604582409,78.21,16.31,7
2011-09-30,114.312136052957,0.8269720101781171,78.58,15.79,7
2011-10-31,113.09161179744801,0.833333333333333,77.09,16.81,7
2011-11-30,112.4375,0.8202247191011239,76.83,16.72,7
2011-12-31,110.826086956522,0.833333333333333,75.63,17.43,7
2012-01-31,111.247184341553,0.833333333333333,73.96,18.64,7
2012-02-29,116.294269924375,0.8133561643835621,73.64,18.63,7
2012-03-31,121.74951771046699,0.824871134020619,72.75,19.03,7
2012-04-30,124.01461985291901,0.820638184449014,72.34,18.97,7
2012-05-31,122.945696721311,0.806451612903226,71.27,19.59,7
2012-06-30,123.287671232877,0.815357426004228,67.55,22.39,7
2012-07-31,123.37972166998001,0.8222222222222221,65.22,24.18,7
2012-08-31,124.27027027027,0.807017543859649,62.0,27.09,7
2012-09-30,124.38063110486,0.80563947633434,55.37,33.61,7
2012-10-31,123.28019925280199,0.80563947633434,51.36,37.77,7
2012-11-30,124.833790836448,0.8040935672514621,49.43,39.66,7
2012-12-31,124.916666666667,0.804646936656283,46.8,42.0,7
2013-01-31,127.839421088904,0.8125,45.64,42.75,7
2013-02-28,125.47801147227501,0.823529411764706,42.73,45.95,7
2013-03-31,127.175572519084,0.8209706959706959,40.83,48.15,7
2013-04-30,129.485714285714,0.8253968253968249,39.37,49.73,7
2013-05-31,129.770992366412,0.823529411764706,36.59,52.42,7
2013-06-30,127.99729821006399,0.840802987861811,35.22,53.69,7
2013-07-31,128.211805555556,0.8523809523809521,33.83,55.51,7
2013-08-31,128.51971726190501,0.8387096774193549,31.21,58.54,7
2013-09-30,129.992877492877,0.832376578645235,30.65,59.51,7
2013-10-31,129.352941176471,0.831168831168831,30.01,60.28,7
2013-11-30,127.899434318039,0.833333333333333,30.94,60.38,7
2013-12-31,127.232323232323,0.8387096774193549,32.97,58.45,7
2014-01-31,127.232323232323,0.833333333333333,32.45,59.83,7
2014-02-28,128.49989846129802,0.818181818181818,32.0,60.12,7
2014-03-31,128.45080763583,0.8290816326530609,31.11,61.0,7
2014-04-30,130.576636000077,0.8292682926829269,27.09,65.13,7
2014-05-31,131.321040666835,0.857142857142857,24.74,68.05,7
2014-06-30,131.549918439362,0.844444444444444,24.52,68.31,7
2014-07-31,131.138613861386,0.852459016393443,24.92,67.7,7
2014-08-31,131.728877486246,0.8360591697484241,27.13,64.92,7
2014-09-30,132.203389830508,0.8404579222993541,29.33,62.56,7
2014-10-31,131.074098360656,0.823529411764706,30.4,61.59,7
2014-11-30,131.26341550767,0.8303721174004192,30.35,61.52,7
2014-12-31,131.821001579066,0.838273757628596,31.31,60.74,7
2015-01-31,132.1766997857,0.857142857142857,34.52,57.42,7
2015-02-28,133.133928571429,0.852459016393443,35.57,55.88,7
2015-03-31,134.045454545455,0.8448275862068969,37.2,54.45,7
2015-04-30,134.88596223843902,0.857142857142857,39.65,49.73,7
2015-05-31,134.69473684210502,0.876577840112202,42.4,45.84,7
2015-06-30,134.504235176881,0.871287128712871,43.15,44.41,7
2015-07-31,133.97938144329902,0.8621417797888391,43.48,44.38,7
2015-08-31,134.044264560796,0.8630136986301371,41.29,46.86,7
2015-09-30,136.507936507937,0.852459016393443,39.3,49.46,7
2015-10-31,137.100124636477,0.8493370214260619,42.24,47.78,7
2015-11-30,137.083333333333,0.8467741935483871,44.13,47.02,7
2015-12-31,136.8125,0.8542857142857142,34.34,55.19,7
2016-01-31,136.8125,0.866757307953773,33.38,56.95,7
2016-02-29,137.5,0.8732050841635179,31.87,58.44,7
2016-03-31,138.124482512491,0.875,30.77,60.04,7
2016-04-30,139.101074254192,0.875,31.36,59.98,7
2016-05-31,138.978100564877,0.863939281747501,23.0,64.27,7
2016-06-30,139.04347826087,0.871875,19.76,68.36,7
2016-07-31,139.130434782609,0.857142857142857,20.9,66.67,7
2016-08-31,138.845460012026,0.8661417322834649,20.57,67.44,7
2016-09-30,137.42392966360902,0.8720072007200721,22.27,65.22,7
2016-10-31,137.908045977011,0.868993135011442,24.74,61.23,7
2016-11-30,137.083333333333,0.857142857142857,30.43,55.37,7
2016-12-31,136.363636363636,0.868055555555556,32.08,53.29,7
2017-01-31,137.23873188166002,0.8569988479262671,31.58,53.53,7
2017-02-28,137.983706720978,0.878048780487805,29.13,56.49,7
2017-03-31,139.187617850409,0.885691281343455,25.13,62.13,7
2017-04-30,139.918651399491,0.9025932953826691,25.74,63.66,7
2017-05-31,140.0,0.9081537019681349,25.7,65.28,7
2017-06-30,141.08569116445102,0.9047619047619051,27.43,64.21,7
2017-07-31,140.512265512266,0.8888888888888891,24.66,70.55,7
2017-08-31,139.92,0.8888888888888891,24.93,71.35,7
2017-09-30,139.74988834301,0.897666068222621,23.74,73.01,7
2017-10-31,139.933333333333,0.892857142857143,22.3,74.37,7
2017-11-30,140.666666666667,0.8947368421052628,21.12,75.56,7
2017-12-31,140.654327998239,0.900344513121897,18.4,78.05,7
2010-02-28,130.14888337469,1.13361547762999,71.56,20.45,12
2010-03-31,130.922551252847,1.11600496277916,71.96,19.7,12
2010-04-30,130.333333333333,1.1138193564182501,71.33,19.8,12
2010-05-31,128.565861262666,1.1105748605748602,70.42,20.52,12
2010-06-30,127.04802259886999,1.10349154631913,70.07,20.52,12
2010-07-31,123.71511516620899,1.07766497246209,70.35,20.49,12
2010-08-31,122.585590189065,1.06543876764465,71.77,19.37,12
2010-09-30,120.074746396156,1.09046849757674,73.34,18.29,12
2010-10-31,118.453608247423,1.1206328279498998,76.02,16.51,12
2010-11-30,116.27358490566002,1.1340442663470902,77.62,15.44,12
2010-12-31,112.13942307692301,1.17504051863857,78.5,14.95,12
2011-01-31,109.89010989011,1.14285714285714,79.28,14.59,12
2011-02-28,109.014838087535,1.16120218579235,79.96,14.17,12
2011-03-31,110.055234733088,1.2319880527921299,79.42,14.7,12
2011-04-30,111.11111111111099,1.29425199847735,81.27,13.3,12
2011-05-31,111.846871174368,1.29233511586453,82.76,12.15,12
2011-06-30,111.409836065574,1.33333333333333,83.5,11.6,12
2011-07-31,110.372340425532,1.34654471544715,84.11,11.1,12
2011-08-31,108.62186014935499,1.37058823529412,83.81,11.21,12
2011-09-30,106.837606837607,1.33571110545732,83.82,11.22,12
2011-10-31,104.389000192848,1.2716010481276299,83.2,11.71,12
2011-11-30,101.08583363277,1.23442680776014,82.46,12.27,12
2011-12-31,98.5180623973727,1.22758620689655,81.38,13.2,12
2012-01-31,94.6103423160961,1.28571428571429,80.41,14.15,12
2012-02-29,95.48695799457991,1.27533899465827,79.57,14.84,12
2012-03-31,101.273148148148,1.295,78.68,15.65,12
2012-04-30,101.984126984127,1.19047619047619,76.82,16.97,12
2012-05-31,101.91068613714,1.2094898724681202,73.92,19.1,12
2012-06-30,101.523616441748,1.3274336283185801,70.7,21.55,12
2012-07-31,98.770309885811,1.31954626914304,66.95,24.65,12
2012-08-31,96.8484848484848,1.35,64.03,27.03,12
2012-09-30,95.5882352941177,1.4035087719298203,60.77,29.89,12
2012-10-31,94.91951171826858,1.4492753623188401,57.33,32.96,12
2012-11-30,101.826484018265,1.45089594447738,54.27,35.91,12
2012-12-31,99.53355846020679,1.5,51.87,38.21,12
2013-01-31,100.0,1.4875,49.19,41.18,12
2013-02-28,102.34709265682899,1.43576499799127,45.54,44.98,12
2013-03-31,105.00921062879499,1.4642082429501102,42.96,47.67,12
2013-04-30,107.829348335677,1.44449622035829,40.81,49.99,12
2013-05-31,110.294117647059,1.38888888888889,38.09,52.9,12
2013-06-30,111.776381447631,1.33333333333333,34.28,57.02,12
2013-07-31,110.75538917938101,1.3882262793177,30.55,61.2,12
2013-08-31,110.261864589501,1.3718466659975201,27.85,64.28,12
2013-09-30,110.45149099066099,1.31052631578947,25.58,67.06,12
2013-10-31,109.46164199192499,1.1639890918803402,23.4,69.83,12
2013-11-30,106.654048377598,1.15384615384615,21.91,71.96,12
2013-12-31,107.006637817428,1.17227319062181,21.69,72.5,12
2014-01-31,104.91901619676099,1.1607910576096299,20.77,73.85,12
2014-02-28,108.93915193820699,1.1406844106463898,20.51,73.99,12
2014-03-31,112.684031710079,1.1316872427983502,19.92,74.76,12
2014-04-30,115.982142857143,1.125,21.4,73.25,12
2014-05-31,119.431891542931,1.18957259105722,24.06,70.67,12
2014-06-30,121.136363636364,1.2,27.3,67.33,12
2014-07-31,120.318111852232,1.20792398131744,30.56,63.84,12
2014-08-31,119.959704499664,1.2,32.81,61.41,12
2014-09-30,118.52564102564101,1.20192307692308,34.55,59.6,12
2014-10-31,117.51662971175199,1.2,36.65,57.32,12
2014-11-30,115.625,1.1875,38.56,55.41,12
2014-12-31,112.488794442862,1.1818181818181799,40.18,53.69,12
2015-01-31,111.882292090625,1.1843671679198,42.76,50.98,12
2015-02-28,115.600151098246,1.1880165289256202,43.8,49.86,12
2015-03-31,120.59659090909099,1.20481927710843,44.57,49.06,12
2015-04-30,123.34251273585,1.21772943997904,43.61,48.3,12
2015-05-31,127.272727272727,1.22676044097929,42.33,48.43,12
2015-06-30,127.89530134058,1.2128852781257802,41.9,48.23,12
2015-07-31,126.84627583562799,1.21949404761905,40.28,49.88,12
2015-08-31,125.26385224274401,1.2217224999672,40.36,49.8,12
2015-09-30,124.23728813559299,1.20825588599752,40.49,49.86,12
2015-10-31,123.355263157895,1.19948409286328,41.6,49.23,12
2015-11-30,121.872995509942,1.2033045977011498,41.77,49.5,12
2015-12-31,119.80369515011499,1.2,34.0,55.73,12
2016-01-31,119.445108032065,1.21021923620934,33.9,56.27,12
2016-02-29,122.338563142508,1.22727272727273,33.29,57.59,12
2016-03-31,126.560951437066,1.23076923076923,32.0,58.62,12
2016-04-30,130.14718477319,1.27272727272727,31.93,58.36,12
2016-05-31,132.48730964466998,1.2699507202426101,25.33,63.79,12
2016-06-30,132.42375601926202,1.25,26.12,62.91,12
2016-07-31,131.766381766382,1.27181818181818,27.05,62.83,12
2016-08-31,129.63576158940398,1.25,26.49,63.63,12
2016-09-30,129.530672036808,1.25,25.78,64.59,12
2016-10-31,128.616673874755,1.24954077883909,24.21,66.17,12
2016-11-30,126.859142607174,1.24444444444444,23.88,66.75,12
2016-12-31,124.519230769231,1.2421916533758601,22.59,68.32,12
2017-01-31,124.236161005266,1.23456790123457,20.89,70.58,12
2017-02-28,128.370360102128,1.23626373626374,20.83,70.93,12
2017-03-31,132.713590084108,1.24535873316392,20.96,70.56,12
2017-04-30,135.530371768904,1.2608305429300901,23.85,67.14,12
2017-05-31,137.878787878788,1.26874279123414,25.48,65.12,12
2017-06-30,138.888888888889,1.25737778750977,24.77,65.65,12
2017-07-31,137.994791666667,1.2702078521940001,28.16,62.14,12
2017-08-31,136.090909090909,1.25289197524808,26.98,63.14,12
