,Code,Name
2371,47039,Decatur County
2372,47043,Dickson County
2373,47045,Dyer County
2374,47047,Fayette County
2375,47049,Fentress County
2376,47051,Franklin County
2377,47053,Gibson County
2378,47055,Giles County
2379,47057,Grainger County
2380,47059,Greene County
2381,47061,Grundy County
2382,47063,Hamblen County
2383,47065,Hamilton County
2384,47067,Hancock County
2385,47069,Hardeman County
2386,47071,Hardin County
2387,47073,Hawkins County
2388,47075,Haywood County
2389,47077,Henderson County
2390,47079,Henry County
2391,47081,Hickman County
2392,47083,Houston County
2393,47085,Humphreys County
2394,47087,Jackson County
2395,47089,Jefferson County
2396,47091,Johnson County
2397,47093,Knox County
2398,47095,Lake County
2399,47097,Lauderdale County
2400,47099,Lawrence County
2401,47101,Lewis County
2402,47103,Lincoln County
2403,47105,Loudon County
2404,47111,Macon County
2405,47113,Madison County
2406,47115,Marion County
2407,47117,Marshall County
2408,47119,Maury County
2409,47107,McMinn County
2410,47109,McNairy County
2411,47121,Meigs County
2412,47123,Monroe County
2413,47125,Montgomery County
2414,47127,Moore County
2415,47129,Morgan County
2416,47131,Obion County
2417,47133,Overton County
2418,47135,Perry County
2419,47137,Pickett County
2420,47139,Polk County
2421,47141,Putnam County
2422,47143,Rhea County
2423,47145,Roane County
2424,47147,Robertson County
2425,47149,Rutherford County
2426,47151,Scott County
2427,47153,Sequatchie County
2428,47155,Sevier County
2429,47157,Shelby County
2430,47159,Smith County
2431,47161,Stewart County
2432,47163,Sullivan County
2433,47165,Sumner County
2434,47167,Tipton County
2435,47169,Trousdale County
2436,47171,Unicoi County
2437,47173,Union County
2438,47175,Van Buren County
2439,47177,Warren County
2440,47179,Washington County
2441,47181,Wayne County
2442,47183,Weakley County
2443,47185,White County
2444,47187,Williamson County
2445,47189,Wilson County
2446,23001,Androscoggin County
2447,23003,Aroostook County
2448,23005,Cumberland County
2449,23007,Franklin County
2450,23009,Hancock County
2451,23011,Kennebec County
2452,23013,Knox County
2453,23015,Lincoln County
2454,23017,Oxford County
2455,23019,Penobscot County
2456,23021,Piscataquis County
2457,23023,Sagadahoc County
2458,23025,Somerset County
2459,23027,Waldo County
2460,23029,Washington County
2461,23031,York County
2462,4001,Apache County
2463,4003,Cochise County
2464,4005,Coconino County
2465,4007,Gila County
2466,4009,Graham County
2467,4011,Greenlee County
2468,4012,La Paz County
2469,4013,Maricopa County
2470,4015,Mohave County
2471,4017,Navajo County
2472,4019,Pima County
2473,4021,Pinal County
2474,4023,Santa Cruz County
2475,4025,Yavapai County
2476,4027,Yuma County
2477,13001,Appling County
2478,13003,Atkinson County
2479,13005,Bacon County
2480,13007,Baker County
2481,13009,Baldwin County
2482,13011,Banks County
2483,13013,Barrow County
2484,13015,Bartow County
2485,13017,Ben Hill County
2486,13019,Berrien County
2487,13021,Bibb County
2488,13023,Bleckley County
2489,13025,Brantley County
2490,13027,Brooks County
2491,13029,Bryan County
2492,13031,Bulloch County
2493,13033,Burke County
2494,13035,Butts County
2495,13037,Calhoun County
2496,13039,Camden County
2497,13043,Candler County
2498,13045,Carroll County
2499,13047,Catoosa County
2500,13049,Charlton County
2501,13051,Chatham County
2502,13053,Chattahoochee County
2503,13055,Chattooga County
2504,13057,Cherokee County
2505,13059,Clarke County
2506,13061,Clay County
2507,13063,Clayton County
2508,13065,Clinch County
2509,13067,Cobb County
2510,13069,Coffee County
2511,13071,Colquitt County
2512,13073,Columbia County
2513,13075,Cook County
2514,13077,Coweta County
2515,13079,Crawford County
2516,13081,Crisp County
2517,13083,Dade County
2518,13085,Dawson County
2519,13089,DeKalb County
2520,13087,Decatur County
2521,13091,Dodge County
2522,13093,Dooly County
2523,13095,Dougherty County
2524,13097,Douglas County
2525,13099,Early County
2526,13101,Echols County
2527,13103,Effingham County
2528,13105,Elbert County
2529,13107,Emanuel County
2530,13109,Evans County
2531,13111,Fannin County
2532,13113,Fayette County
2533,13115,Floyd County
2534,13117,Forsyth County
2535,13119,Franklin County
2536,13121,Fulton County
2537,13123,Gilmer County
2538,13125,Glascock County
2539,13127,Glynn County
2540,13129,Gordon County
2541,13131,Grady County
2542,13133,Greene County
2543,13135,Gwinnett County
2544,13137,Habersham County
2545,13139,Hall County
2546,13141,Hancock County
2547,13143,Haralson County
2548,13145,Harris County
2549,13147,Hart County
2550,13149,Heard County
2551,13151,Henry County
2552,13153,Houston County
2553,13155,Irwin County
2554,13157,Jackson County
2555,13159,Jasper County
2556,13161,Jeff Davis County
2557,13163,Jefferson County
2558,13165,Jenkins County
2559,13167,Johnson County
2560,13169,Jones County
2561,13171,Lamar County
2562,13173,Lanier County
2563,13175,Laurens County
2564,13177,Lee County
2565,13179,Liberty County
2566,13181,Lincoln County
2567,13183,Long County
2568,13185,Lowndes County
2569,13187,Lumpkin County
2570,13193,Macon County
2571,13195,Madison County
2572,13197,Marion County
2573,13189,McDuffie County
2574,13191,McIntosh County
2575,13199,Meriwether County
2576,13201,Miller County
2577,13205,Mitchell County
2578,13207,Monroe County
2579,13209,Montgomery County
2580,13211,Morgan County
2581,13213,Murray County
2582,13215,Muscogee County
2583,13217,Newton County
2584,13219,Oconee County
2585,13221,Oglethorpe County
2586,13223,Paulding County
2587,13225,Peach County
2588,13227,Pickens County
2589,13229,Pierce County
2590,13231,Pike County
2591,13233,Polk County
2592,13235,Pulaski County
2593,13237,Putnam County
2594,13239,Quitman County
2595,13241,Rabun County
2596,13243,Randolph County
2597,13245,Richmond County
2598,13247,Rockdale County
2599,13249,Schley County
2600,13251,Screven County
2601,13253,Seminole County
2602,13255,Spalding County
2603,13257,Stephens County
2604,13259,Stewart County
2605,13261,Sumter County
2606,13263,Talbot County
2607,13265,Taliaferro County
2608,13267,Tattnall County
2609,13269,Taylor County
2610,13271,Telfair County
2611,13273,Terrell County
2612,13275,Thomas County
2613,13277,Tift County
2614,13279,Toombs County
2615,13281,Towns County
2616,13283,Treutlen County
2617,13285,Troup County
2618,13287,Turner County
2619,13289,Twiggs County
2620,13291,Union County
2621,13293,Upson County
2622,13295,Walker County
2623,13297,Walton County
2624,13299,Ware County
2625,13301,Warren County
2626,13303,Washington County
2627,13305,Wayne County
2628,13307,Webster County
2629,13309,Wheeler County
2630,13311,White County
2631,13313,Whitfield County
2632,13315,Wilcox County
2633,13317,Wilkes County
2634,13319,Wilkinson County
2635,13321,Worth County
2636,5001,Arkansas County
2637,5003,Ashley County
2638,5005,Baxter County
2639,5007,Benton County
2640,5009,Boone County
2641,5011,Bradley County
2642,5013,Calhoun County
2643,5015,Carroll County
2644,5017,Chicot County
2645,5019,Clark County
2646,5021,Clay County
2647,5023,Cleburne County
2648,5025,Cleveland County
2649,5027,Columbia County
2650,5029,Conway County
2651,5031,Craighead County
2652,5033,Crawford County
2653,5035,Crittenden County
2654,5037,Cross County
2655,5039,Dallas County
2656,5041,Desha County
2657,5043,Drew County
2658,5045,Faulkner County
2659,5047,Franklin County
2660,5049,Fulton County
2661,5051,Garland County
2662,5053,Grant County
2663,5055,Greene County
2664,5057,Hempstead County
2665,5059,Hot Spring County
2666,5061,Howard County
2667,5063,Independence County
2668,5065,Izard County
2669,5067,Jackson County
2670,5069,Jefferson County
2671,5071,Johnson County
2672,5073,Lafayette County
2673,5075,Lawrence County
2674,5077,Lee County
2675,5079,Lincoln County
2676,5081,Little River County
2677,5083,Logan County
2678,5085,Lonoke County
2679,5087,Madison County
2680,5089,Marion County
2681,5091,Miller County
2682,5093,Mississippi County
2683,5095,Monroe County
2684,5097,Montgomery County
2685,5099,Nevada County
2686,5101,Newton County
2687,5103,Ouachita County
2688,5105,Perry County
2689,5107,Phillips County
2690,5109,Pike County
2691,5111,Poinsett County
2692,5113,Polk County
2693,5115,Pope County
2694,5117,Prairie County
2695,5119,Pulaski County
2696,5121,Randolph County
2697,5125,Saline County
2698,5127,Scott County
2699,5129,Searcy County
2700,5131,Sebastian County
2701,5133,Sevier County
2702,5135,Sharp County
2703,5123,St. Francis County
2704,5137,Stone County
2705,5139,Union County
2706,5141,Van Buren County
2707,5143,Washington County
2708,5145,White County
2709,5147,Woodruff County
2710,5149,Yell County
2711,34001,Atlantic County
2712,34003,Bergen County
2713,34005,Burlington County
2714,34007,Camden County
2715,34009,Cape May County
2716,34011,Cumberland County
2717,34013,Essex County
2718,34015,Gloucester County
2719,34017,Hudson County
2720,34019,Hunterdon County
2721,34021,Mercer County
2722,34023,Middlesex County
2723,34025,Monmouth County
2724,34027,Morris County
2725,34029,Ocean County
2726,34031,Passaic County
2727,34033,Salem County
2728,34035,Somerset County
2729,34037,Sussex County
2730,34039,Union County
2731,34041,Warren County
2732,46003,Aurora County
2733,46005,Beadle County
2734,46007,Bennett County
2735,46009,Bon Homme County
2736,46011,Brookings County
2737,46013,Brown County
2738,46015,Brule County
2739,46017,Buffalo County
2740,46019,Butte County
2741,46021,Campbell County
2742,46023,Charles Mix County
2743,46025,Clark County
2744,46027,Clay County
2745,46029,Codington County
2746,46031,Corson County
2747,46033,Custer County
2748,46035,Davison County
2749,46037,Day County
2750,46039,Deuel County
2751,46041,Dewey County
2752,46043,Douglas County
2753,46045,Edmunds County
2754,46047,Fall River County
2755,46049,Faulk County
2756,46051,Grant County
2757,46053,Gregory County
2758,46055,Haakon County
2759,46057,Hamlin County
2760,46059,Hand County
2761,46061,Hanson County
2762,46063,Harding County
2763,46065,Hughes County
2764,46067,Hutchinson County
2765,46069,Hyde County
2766,46071,Jackson County
2767,46073,Jerauld County
2768,46075,Jones County
2769,46077,Kingsbury County
2770,46079,Lake County
2771,46081,Lawrence County
2772,46083,Lincoln County
2773,46085,Lyman County
2774,46091,Marshall County
2775,46087,McCook County
2776,46089,McPherson County
2777,46093,Meade County
2778,46095,Mellette County
2779,46097,Miner County
2780,46099,Minnehaha County
2781,46101,Moody County
2782,46103,Pennington County
2783,46105,Perkins County
2784,46107,Potter County
2785,46109,Roberts County
2786,46111,Sanborn County
2787,46113,Shannon County
2788,46115,Spink County
2789,46117,Stanley County
2790,46119,Sully County
2791,46121,Todd County
2792,46123,Tripp County
2793,46125,Turner County
2794,46127,Union County
2795,46129,Walworth County
2796,46135,Yankton County
2797,46137,Ziebach County
2798,1001,Autauga County
2799,1003,Baldwin County
2800,1005,Barbour County
2801,1007,Bibb County
2802,1009,Blount County
2803,1011,Bullock County
2804,1013,Butler County
2805,1015,Calhoun County
2806,1017,Chambers County
2807,1019,Cherokee County
2808,1021,Chilton County
2809,1023,Choctaw County
2810,1025,Clarke County
2811,1027,Clay County
2812,1029,Cleburne County
2813,1031,Coffee County
2814,1033,Colbert County
2815,1035,Conecuh County
2816,1037,Coosa County
2817,1039,Covington County
2818,1041,Crenshaw County
2819,1043,Cullman County
2820,1045,Dale County
2821,1047,Dallas County
2822,1049,DeKalb County
2823,1051,Elmore County
2824,1053,Escambia County
2825,1055,Etowah County
2826,1057,Fayette County
2827,1059,Franklin County
2828,1061,Geneva County
2829,1063,Greene County
2830,1065,Hale County
2831,1067,Henry County
2832,1069,Houston County
2833,1071,Jackson County
2834,1073,Jefferson County
2835,1075,Lamar County
2836,1077,Lauderdale County
2837,1079,Lawrence County
2838,1081,Lee County
2839,1083,Limestone County
2840,1085,Lowndes County
2841,1087,Macon County
2842,1089,Madison County
2843,1091,Marengo County
2844,1093,Marion County
2845,1095,Marshall County
2846,1097,Mobile County
2847,1099,Monroe County
2848,1101,Montgomery County
2849,1103,Morgan County
2850,1105,Perry County
2851,1107,Pickens County
2852,1109,Pike County
2853,1111,Randolph County
2854,1113,Russell County
2855,1117,Shelby County
2856,1115,St. Clair County
2857,1119,Sumter County
2858,1121,Talladega County
2859,1123,Tallapoosa County
2860,1125,Tuscaloosa County
2861,1127,Walker County
2862,1129,Washington County
2863,1131,Wilcox County
2864,1133,Winston County
2865,41001,Baker County
2866,41003,Benton County
2867,41005,Clackamas County
2868,41007,Clatsop County
2869,41009,Columbia County
2870,41011,Coos County
2871,41013,Crook County
2872,41015,Curry County
2873,41017,Deschutes County
2874,41019,Douglas County
2875,41021,Gilliam County
2876,41023,Grant County
2877,41025,Harney County
2878,41027,Hood River County
2879,41029,Jackson County
2880,41031,Jefferson County
2881,41033,Josephine County
2882,41035,Klamath County
2883,41037,Lake County
2884,41039,Lane County
2885,41041,Lincoln County
2886,41043,Linn County
2887,41045,Malheur County
2888,41047,Marion County
2889,41049,Morrow County
2890,41051,Multnomah County
2891,41053,Polk County
2892,41055,Sherman County
2893,41057,Tillamook County
2894,41059,Umatilla County
2895,41061,Union County
2896,41063,Wallowa County
2897,41065,Wasco County
2898,41067,Washington County
2899,41069,Wheeler County
2900,41071,Yamhill County
2901,54001,Barbour County
2902,54003,Berkeley County
2903,54005,Boone County
2904,54007,Braxton County
2905,54009,Brooke County
2906,54011,Cabell County
2907,54013,Calhoun County
2908,54015,Clay County
2909,54017,Doddridge County
2910,54019,Fayette County
2911,54021,Gilmer County
2912,54023,Grant County
2913,54025,Greenbrier County
2914,54027,Hampshire County
2915,54029,Hancock County
2916,54031,Hardy County
2917,54033,Harrison County
2918,54035,Jackson County
2919,54037,Jefferson County
2920,54039,Kanawha County
2921,54041,Lewis County
2922,54043,Lincoln County
2923,54045,Logan County
2924,54049,Marion County
2925,54051,Marshall County
2926,54053,Mason County
2927,54047,McDowell County
2928,54055,Mercer County
2929,54057,Mineral County
2930,54059,Mingo County
2931,54061,Monongalia County
2932,54063,Monroe County
2933,54065,Morgan County
2934,54067,Nicholas County
2935,54069,Ohio County
2936,54071,Pendleton County
2937,54073,Pleasants County
2938,54075,Pocahontas County
2939,54077,Preston County
2940,54079,Putnam County
2941,54081,Raleigh County
2942,54083,Randolph County
2943,54085,Ritchie County
2944,54087,Roane County
2945,54089,Summers County
2946,54091,Taylor County
2947,54093,Tucker County
2948,54095,Tyler County
2949,54097,Upshur County
2950,54099,Wayne County
2951,54101,Webster County
2952,54103,Wetzel County
2953,54105,Wirt County
2954,54107,Wood County
2955,54109,Wyoming County
2956,25001,Barnstable County
2957,25003,Berkshire County
2958,25005,Bristol County
2959,25007,Dukes County
2960,25009,Essex County
2961,25011,Franklin County
2962,25013,Hampden County
2963,25015,Hampshire County
2964,25017,Middlesex County
2965,25019,Nantucket County
2966,25021,Norfolk County
2967,25023,Plymouth County
2968,25025,Suffolk County
2969,25027,Worcester County
2970,49001,Beaver County
2971,49003,Box Elder County
2972,49005,Cache County
2973,49007,Carbon County
2974,49009,Daggett County
2975,49011,Davis County
2976,49013,Duchesne County
2977,49015,Emery County
2978,49017,Garfield County
2979,49019,Grand County
2980,49021,Iron County
2981,49023,Juab County
2982,49025,Kane County
2983,49027,Millard County
2984,49029,Morgan County
2985,49031,Piute County
2986,49033,Rich County
2987,49035,Salt Lake County
2988,49037,San Juan County
2989,49039,Sanpete County
2990,49041,Sevier County
2991,49043,Summit County
2992,49045,Tooele County
2993,49047,Uintah County
2994,49049,Utah County
2995,49051,Wasatch County
2996,49053,Washington County
2997,49055,Wayne County
2998,49057,Weber County
2999,30001,Beaverhead County
3000,30003,Big Horn County
3001,30005,Blaine County
3002,30007,Broadwater County
3003,30009,Carbon County
3004,30011,Carter County
3005,30013,Cascade County
3006,30015,Chouteau County
3007,30017,Custer County
3008,30019,Daniels County
3009,30021,Dawson County
3010,30023,Deer Lodge County
3011,30025,Fallon County
3012,30027,Fergus County
3013,30029,Flathead County
3014,30031,Gallatin County
3015,30033,Garfield County
3016,30035,Glacier County
3017,30037,Golden Valley County
3018,30039,Granite County
3019,30041,Hill County
3020,30043,Jefferson County
3021,30045,Judith Basin County
3022,30047,Lake County
3023,30049,Lewis and Clark County
3024,30051,Liberty County
3025,30053,Lincoln County
3026,30057,Madison County
3027,30055,McCone County
3028,30059,Meagher County
3029,30061,Mineral County
3030,30063,Missoula County
3031,30065,Musselshell County
3032,30067,Park County
3033,30069,Petroleum County
3034,30071,Phillips County
3035,30073,Pondera County
3036,30075,Powder River County
3037,30077,Powell County
3038,30079,Prairie County
3039,30081,Ravalli County
3040,30083,Richland County
3041,30085,Roosevelt County
3042,30087,Rosebud County
3043,30089,Sanders County
3044,30091,Sheridan County
3045,30093,Silver Bow County
3046,30095,Stillwater County
3047,30097,Sweet Grass County
3048,30099,Teton County
3049,30101,Toole County
3050,30103,Treasure County
3051,30105,Valley County
3052,30107,Wheatland County
3053,30109,Wibaux County
3054,30111,Yellowstone County
3055,33001,Belknap County
3056,33003,Carroll County
3057,33005,Cheshire County
3058,33007,Coos County
3059,33009,Grafton County
3060,33011,Hillsborough County
3061,33013,Merrimack County
3062,33015,Rockingham County
3063,33017,Strafford County
3064,33019,Sullivan County
3065,35001,Bernalillo County
3066,35003,Catron County
3067,35005,Chaves County
3068,35006,Cibola County
3069,35007,Colfax County
3070,35009,Curry County
3071,35011,De Baca County
3072,35013,Dona Ana County
3073,35015,Eddy County
3074,35017,Grant County
3075,35019,Guadalupe County
3076,35021,Harding County
3077,35023,Hidalgo County
3078,35025,Lea County
3079,35027,Lincoln County
3080,35028,Los Alamos County
3081,35029,Luna County
3082,35031,McKinley County
3083,35033,Mora County
3084,35035,Otero County
3085,35037,Quay County
3086,35039,Rio Arriba County
3087,35041,Roosevelt County
3088,35045,San Juan County
3089,35047,San Miguel County
3090,35043,Sandoval County
3091,35049,Santa Fe County
3092,35051,Sierra County
3093,35053,Socorro County
3094,35055,Taos County
3095,35057,Torrance County
3096,35059,Union County
3097,35061,Valencia County
3098,44001,Bristol County
3099,44003,Kent County
3100,44005,Newport County
3101,44007,Providence County
3102,44009,Washington County
3103,32510,Carson City
3104,32001,Churchill County
3105,32003,Clark County
3106,32005,Douglas County
3107,32007,Elko County
3108,32009,Esmeralda County
3109,32011,Eureka County
3110,32013,Humboldt County
3111,32015,Lander County
3112,32017,Lincoln County
3113,32019,Lyon County
3114,32021,Mineral County
3115,32023,Nye County
3116,32027,Pershing County
3117,32029,Storey County
3118,32031,Washoe County
3119,32033,White Pine County
3120,9001,Fairfield County
3121,9003,Hartford County
3122,9005,Litchfield County
3123,9007,Middlesex County
3124,9009,New Haven County
3125,9011,New London County
3126,9013,Tolland County
3127,9015,Windham County
3128,15001,Hawaii County
3129,15003,Honolulu County
3130,15007,Kauai County
3131,15009,Maui County
3132,10001,Kent County
3133,10003,New Castle County
3134,10005,Sussex County
